t;Ep;Ec;Em;
6.1;-13.9;2.01;-11.8;
6.1;-13.9;2.02;-11.8;
6.1;-13.9;2.02;-11.8;
6.1;-13.9;2.03;-11.8;
6.1;-13.9;2.03;-11.8;
6.1;-13.9;2.04;-11.8;
6.1;-13.9;2.04;-11.8;
6.1;-13.9;2.04;-11.8;
6.1;-13.9;2.05;-11.8;
6.1;-13.9;2.05;-11.8;
6.11;-13.9;2.06;-11.8;
6.11;-13.9;2.06;-11.8;
6.11;-13.9;2.07;-11.8;
6.11;-13.9;2.07;-11.8;
6.11;-13.9;2.07;-11.8;
6.11;-13.9;2.08;-11.8;
6.11;-13.9;2.08;-11.8;
6.11;-13.9;2.09;-11.8;
6.11;-13.9;2.09;-11.8;
6.11;-13.9;2.09;-11.8;
6.12;-13.9;2.1;-11.8;
6.12;-13.9;2.1;-11.8;
6.12;-13.9;2.11;-11.8;
6.12;-14;2.11;-11.8;
6.12;-14;2.11;-11.8;
6.12;-14;2.12;-11.8;
6.12;-14;2.12;-11.8;
6.12;-14;2.13;-11.8;
6.12;-14;2.13;-11.8;
6.12;-14;2.13;-11.8;
6.13;-14;2.14;-11.8;
6.13;-14;2.14;-11.8;
6.13;-14;2.14;-11.8;
6.13;-14;2.15;-11.8;
6.13;-14;2.15;-11.8;
6.13;-14;2.16;-11.8;
6.13;-14;2.16;-11.8;
6.13;-14;2.16;-11.8;
6.13;-14;2.17;-11.8;
6.13;-14;2.17;-11.8;
6.14;-14;2.17;-11.8;
6.14;-14;2.18;-11.8;
6.14;-14;2.18;-11.8;
6.14;-14;2.18;-11.8;
6.14;-14;2.19;-11.8;
6.14;-14;2.19;-11.8;
6.14;-14;2.19;-11.8;
6.14;-14;2.2;-11.8;
6.14;-14;2.2;-11.8;
6.14;-14;2.2;-11.8;
6.15;-14;2.21;-11.8;
6.15;-14.1;2.21;-11.8;
6.15;-14.1;2.21;-11.8;
6.15;-14.1;2.21;-11.8;
6.15;-14.1;2.22;-11.8;
6.15;-14.1;2.22;-11.8;
6.15;-14.1;2.22;-11.8;
6.15;-14.1;2.23;-11.8;
6.15;-14.1;2.23;-11.8;
6.15;-14.1;2.23;-11.8;
6.16;-14.1;2.23;-11.8;
6.16;-14.1;2.24;-11.8;
6.16;-14.1;2.24;-11.8;
6.16;-14.1;2.24;-11.8;
6.16;-14.1;2.24;-11.8;
6.16;-14.1;2.24;-11.8;
6.16;-14.1;2.25;-11.8;
6.16;-14.1;2.25;-11.8;
6.16;-14.1;2.25;-11.8;
6.16;-14.1;2.25;-11.8;
6.17;-14.1;2.25;-11.8;
6.17;-14.1;2.26;-11.8;
6.17;-14.1;2.26;-11.8;
6.17;-14.1;2.26;-11.8;
6.17;-14.1;2.26;-11.8;
6.17;-14.1;2.26;-11.8;
6.17;-14.1;2.26;-11.8;
6.17;-14.1;2.27;-11.8;
6.17;-14.1;2.27;-11.8;
6.17;-14.1;2.27;-11.8;
6.18;-14.1;2.27;-11.8;
6.18;-14.1;2.27;-11.8;
6.18;-14.1;2.27;-11.8;
6.18;-14.1;2.27;-11.8;
6.18;-14.1;2.27;-11.8;
6.18;-14.1;2.27;-11.8;
6.18;-14.1;2.27;-11.8;
6.18;-14.1;2.27;-11.8;
6.18;-14.1;2.27;-11.8;
6.18;-14.1;2.28;-11.8;
6.19;-14.1;2.28;-11.8;
6.19;-14.1;2.28;-11.8;
6.19;-14.1;2.28;-11.8;
6.19;-14.1;2.28;-11.8;
6.19;-14.1;2.28;-11.8;
6.19;-14.1;2.28;-11.8;
6.19;-14.1;2.28;-11.8;
6.19;-14.1;2.27;-11.8;
6.19;-14.1;2.27;-11.8;
6.19;-14.1;2.27;-11.8;
6.2;-14.1;2.27;-11.8;
6.2;-14.1;2.27;-11.8;
6.2;-14.1;2.27;-11.8;
6.2;-14.1;2.27;-11.8;
6.2;-14.1;2.27;-11.8;
6.2;-14.1;2.27;-11.8;
6.2;-14.1;2.27;-11.8;
6.2;-14.1;2.27;-11.8;
6.2;-14.1;2.26;-11.8;
6.2;-14.1;2.26;-11.8;
6.21;-14.1;2.26;-11.8;
6.21;-14.1;2.26;-11.8;
6.21;-14.1;2.26;-11.8;
6.21;-14.1;2.26;-11.8;
6.21;-14.1;2.25;-11.8;
6.21;-14.1;2.25;-11.8;
6.21;-14.1;2.25;-11.8;
6.21;-14.1;2.25;-11.8;
6.21;-14.1;2.25;-11.8;
6.21;-14.1;2.24;-11.8;
6.22;-14.1;2.24;-11.8;
6.22;-14.1;2.24;-11.8;
6.22;-14.1;2.24;-11.8;
6.22;-14.1;2.23;-11.8;
6.22;-14.1;2.23;-11.8;
6.22;-14.1;2.23;-11.8;
6.22;-14.1;2.22;-11.8;
6.22;-14.1;2.22;-11.8;
6.22;-14.1;2.22;-11.8;
6.22;-14.1;2.21;-11.8;
6.23;-14.1;2.21;-11.8;
6.23;-14;2.21;-11.8;
6.23;-14;2.2;-11.8;
6.23;-14;2.2;-11.8;
6.23;-14;2.2;-11.8;
6.23;-14;2.19;-11.8;
6.23;-14;2.19;-11.8;
6.23;-14;2.18;-11.8;
6.23;-14;2.18;-11.8;
6.23;-14;2.17;-11.8;
6.24;-14;2.17;-11.8;
6.24;-14;2.17;-11.8;
6.24;-14;2.16;-11.8;
6.24;-14;2.16;-11.8;
6.24;-14;2.15;-11.8;
6.24;-14;2.15;-11.8;
6.24;-14;2.14;-11.8;
6.24;-14;2.14;-11.8;
6.24;-14;2.13;-11.8;
6.24;-14;2.13;-11.8;
6.25;-14;2.12;-11.8;
6.25;-14;2.12;-11.8;
6.25;-14;2.11;-11.8;
6.25;-13.9;2.11;-11.8;
6.25;-13.9;2.1;-11.8;
6.25;-13.9;2.09;-11.8;
6.25;-13.9;2.09;-11.8;
6.25;-13.9;2.08;-11.8;
6.25;-13.9;2.08;-11.8;
6.25;-13.9;2.07;-11.8;
6.26;-13.9;2.06;-11.8;
6.26;-13.9;2.06;-11.8;
6.26;-13.9;2.05;-11.8;
6.26;-13.9;2.05;-11.8;
6.26;-13.9;2.04;-11.8;
6.26;-13.9;2.03;-11.8;
6.26;-13.9;2.03;-11.8;
6.26;-13.9;2.02;-11.8;
6.26;-13.9;2.01;-11.8;
6.26;-13.8;2.01;-11.8;
6.27;-13.8;2;-11.8;
6.27;-13.8;1.99;-11.8;
6.27;-13.8;1.99;-11.8;
6.27;-13.8;1.98;-11.8;
6.27;-13.8;1.97;-11.8;
6.27;-13.8;1.97;-11.8;
6.27;-13.8;1.96;-11.8;
6.27;-13.8;1.95;-11.8;
6.27;-13.8;1.95;-11.8;
6.27;-13.8;1.94;-11.8;
6.28;-13.8;1.93;-11.8;
6.28;-13.8;1.92;-11.8;
6.28;-13.8;1.92;-11.8;
6.28;-13.8;1.91;-11.8;
6.28;-13.7;1.9;-11.8;
6.28;-13.7;1.89;-11.8;
6.28;-13.7;1.89;-11.8;
6.28;-13.7;1.88;-11.8;
6.28;-13.7;1.87;-11.8;
6.28;-13.7;1.86;-11.8;
6.29;-13.7;1.86;-11.8;
6.29;-13.7;1.85;-11.8;
6.29;-13.7;1.84;-11.8;
6.29;-13.7;1.83;-11.8;
6.29;-13.7;1.82;-11.8;
6.29;-13.7;1.82;-11.8;
6.29;-13.7;1.81;-11.8;
6.29;-13.6;1.8;-11.8;
6.29;-13.6;1.79;-11.8;
6.29;-13.6;1.78;-11.8;
6.3;-13.6;1.78;-11.8;
6.3;-13.6;1.77;-11.8;
6.3;-13.6;1.76;-11.8;
6.3;-13.6;1.75;-11.8;
6.3;-13.6;1.74;-11.8;
6.3;-13.6;1.74;-11.8;
6.3;-13.6;1.73;-11.8;
6.3;-13.6;1.72;-11.8;
6.3;-13.6;1.71;-11.8;
6.3;-13.5;1.7;-11.8;
6.31;-13.5;1.69;-11.8;
6.31;-13.5;1.69;-11.8;
6.31;-13.5;1.68;-11.8;
6.31;-13.5;1.67;-11.8;
6.31;-13.5;1.66;-11.8;
6.31;-13.5;1.65;-11.8;
6.31;-13.5;1.64;-11.8;
6.31;-13.5;1.63;-11.8;
6.31;-13.5;1.63;-11.8;
6.31;-13.5;1.62;-11.8;
6.32;-13.5;1.61;-11.8;
6.32;-13.4;1.6;-11.8;
6.32;-13.4;1.59;-11.8;
6.32;-13.4;1.58;-11.8;
6.32;-13.4;1.57;-11.8;
6.32;-13.4;1.57;-11.8;
6.32;-13.4;1.56;-11.8;
6.32;-13.4;1.55;-11.8;
6.32;-13.4;1.54;-11.8;
6.32;-13.4;1.53;-11.8;
6.33;-13.4;1.52;-11.8;
6.33;-13.4;1.51;-11.8;
6.33;-13.3;1.5;-11.8;
6.33;-13.3;1.5;-11.8;
6.33;-13.3;1.49;-11.8;
6.33;-13.3;1.48;-11.8;
6.33;-13.3;1.47;-11.8;
6.33;-13.3;1.46;-11.8;
6.33;-13.3;1.45;-11.8;
6.33;-13.3;1.44;-11.8;
6.34;-13.3;1.43;-11.8;
6.34;-13.3;1.43;-11.8;
6.34;-13.3;1.42;-11.8;
6.34;-13.3;1.41;-11.8;
6.34;-13.2;1.4;-11.8;
6.34;-13.2;1.39;-11.8;
6.34;-13.2;1.38;-11.8;
6.34;-13.2;1.37;-11.8;
6.34;-13.2;1.36;-11.8;
6.34;-13.2;1.36;-11.8;
6.35;-13.2;1.35;-11.8;
6.35;-13.2;1.34;-11.8;
6.35;-13.2;1.33;-11.8;
6.35;-13.2;1.32;-11.8;
6.35;-13.2;1.31;-11.8;
6.35;-13.1;1.3;-11.8;
6.35;-13.1;1.29;-11.8;
6.35;-13.1;1.29;-11.8;
6.35;-13.1;1.28;-11.8;
6.35;-13.1;1.27;-11.8;
6.36;-13.1;1.26;-11.8;
6.36;-13.1;1.25;-11.8;
6.36;-13.1;1.24;-11.8;
6.36;-13.1;1.23;-11.8;
6.36;-13.1;1.22;-11.8;
6.36;-13.1;1.22;-11.8;
6.36;-13;1.21;-11.8;
6.36;-13;1.2;-11.8;
6.36;-13;1.19;-11.8;
6.36;-13;1.18;-11.8;
6.37;-13;1.17;-11.8;
6.37;-13;1.16;-11.8;
6.37;-13;1.16;-11.8;
6.37;-13;1.15;-11.8;
6.37;-13;1.14;-11.8;
6.37;-13;1.13;-11.8;
6.37;-13;1.12;-11.8;
6.37;-13;1.11;-11.8;
6.37;-12.9;1.1;-11.8;
6.37;-12.9;1.1;-11.8;
6.38;-12.9;1.09;-11.8;
6.38;-12.9;1.08;-11.8;
6.38;-12.9;1.07;-11.8;
6.38;-12.9;1.06;-11.8;
6.38;-12.9;1.05;-11.8;
6.38;-12.9;1.05;-11.8;
6.38;-12.9;1.04;-11.8;
6.38;-12.9;1.03;-11.8;
6.38;-12.9;1.02;-11.8;
6.38;-12.9;1.01;-11.8;
6.39;-12.8;1;-11.8;
6.39;-12.8;0.995;-11.8;
6.39;-12.8;0.987;-11.8;
6.39;-12.8;0.979;-11.8;
6.39;-12.8;0.971;-11.8;
6.39;-12.8;0.962;-11.8;
6.39;-12.8;0.954;-11.8;
6.39;-12.8;0.946;-11.8;
6.39;-12.8;0.938;-11.8;
6.39;-12.8;0.93;-11.8;
6.4;-12.8;0.922;-11.8;
6.4;-12.8;0.914;-11.8;
6.4;-12.7;0.906;-11.8;
6.4;-12.7;0.898;-11.8;
6.4;-12.7;0.89;-11.8;
6.4;-12.7;0.882;-11.8;
6.4;-12.7;0.874;-11.8;
6.4;-12.7;0.866;-11.8;
6.4;-12.7;0.858;-11.8;
6.4;-12.7;0.85;-11.8;
6.41;-12.7;0.842;-11.8;
6.41;-12.7;0.835;-11.8;
6.41;-12.7;0.827;-11.8;
6.41;-12.7;0.819;-11.8;
6.41;-12.7;0.811;-11.8;
6.41;-12.6;0.804;-11.8;
6.41;-12.6;0.796;-11.8;
6.41;-12.6;0.788;-11.8;
6.41;-12.6;0.781;-11.8;
6.41;-12.6;0.773;-11.8;
6.42;-12.6;0.766;-11.8;
6.42;-12.6;0.758;-11.8;
6.42;-12.6;0.751;-11.8;
6.42;-12.6;0.743;-11.8;
6.42;-12.6;0.736;-11.8;
6.42;-12.6;0.728;-11.8;
6.42;-12.6;0.721;-11.8;
6.42;-12.6;0.714;-11.8;
6.42;-12.5;0.706;-11.8;
6.42;-12.5;0.699;-11.8;
6.43;-12.5;0.692;-11.8;
6.43;-12.5;0.684;-11.8;
6.43;-12.5;0.677;-11.8;
6.43;-12.5;0.67;-11.8;
6.43;-12.5;0.663;-11.8;
6.43;-12.5;0.656;-11.8;
6.43;-12.5;0.649;-11.8;
6.43;-12.5;0.642;-11.8;
6.43;-12.5;0.635;-11.8;
6.43;-12.5;0.628;-11.8;
6.44;-12.5;0.621;-11.8;
6.44;-12.5;0.614;-11.8;
6.44;-12.4;0.607;-11.8;
6.44;-12.4;0.6;-11.8;
6.44;-12.4;0.593;-11.8;
6.44;-12.4;0.587;-11.8;
6.44;-12.4;0.58;-11.8;
6.44;-12.4;0.573;-11.8;
6.44;-12.4;0.566;-11.8;
6.44;-12.4;0.56;-11.8;
6.45;-12.4;0.553;-11.8;
6.45;-12.4;0.547;-11.8;
6.45;-12.4;0.54;-11.8;
6.45;-12.4;0.533;-11.8;
6.45;-12.4;0.527;-11.8;
6.45;-12.4;0.521;-11.8;
6.45;-12.4;0.514;-11.8;
6.45;-12.3;0.508;-11.8;
6.45;-12.3;0.501;-11.8;
6.45;-12.3;0.495;-11.8;
6.46;-12.3;0.489;-11.8;
6.46;-12.3;0.483;-11.8;
6.46;-12.3;0.476;-11.8;
6.46;-12.3;0.47;-11.8;
6.46;-12.3;0.464;-11.8;
6.46;-12.3;0.458;-11.8;
6.46;-12.3;0.452;-11.8;
6.46;-12.3;0.446;-11.8;
6.46;-12.3;0.44;-11.8;
6.46;-12.3;0.434;-11.8;
6.47;-12.3;0.428;-11.8;
6.47;-12.3;0.422;-11.8;
6.47;-12.3;0.417;-11.8;
6.47;-12.3;0.411;-11.8;
6.47;-12.2;0.405;-11.8;
6.47;-12.2;0.399;-11.8;
6.47;-12.2;0.394;-11.8;
6.47;-12.2;0.388;-11.8;
6.47;-12.2;0.382;-11.8;
6.47;-12.2;0.377;-11.8;
6.48;-12.2;0.371;-11.8;
6.48;-12.2;0.366;-11.8;
6.48;-12.2;0.36;-11.8;
6.48;-12.2;0.355;-11.8;
6.48;-12.2;0.349;-11.8;
6.48;-12.2;0.344;-11.8;
6.48;-12.2;0.339;-11.8;
6.48;-12.2;0.334;-11.8;
6.48;-12.2;0.328;-11.8;
6.48;-12.2;0.323;-11.8;
6.49;-12.2;0.318;-11.8;
6.49;-12.2;0.313;-11.8;
6.49;-12.1;0.308;-11.8;
6.49;-12.1;0.303;-11.8;
6.49;-12.1;0.298;-11.8;
6.49;-12.1;0.293;-11.8;
6.49;-12.1;0.288;-11.8;
6.49;-12.1;0.283;-11.8;
6.49;-12.1;0.278;-11.8;
6.49;-12.1;0.273;-11.8;
6.5;-12.1;0.269;-11.8;
6.5;-12.1;0.264;-11.8;
6.5;-12.1;0.259;-11.8;
6.5;-12.1;0.255;-11.8;
6.5;-12.1;0.25;-11.8;
6.5;-12.1;0.245;-11.8;
6.5;-12.1;0.241;-11.8;
6.5;-12.1;0.236;-11.8;
6.5;-12.1;0.232;-11.8;
6.5;-12.1;0.228;-11.8;
6.51;-12.1;0.223;-11.8;
6.51;-12.1;0.219;-11.8;
6.51;-12.1;0.215;-11.8;
6.51;-12.1;0.21;-11.8;
6.51;-12;0.206;-11.8;
6.51;-12;0.202;-11.8;
6.51;-12;0.198;-11.8;
6.51;-12;0.194;-11.8;
6.51;-12;0.19;-11.8;
6.51;-12;0.186;-11.8;
6.52;-12;0.182;-11.8;
6.52;-12;0.178;-11.8;
6.52;-12;0.174;-11.8;
6.52;-12;0.17;-11.8;
6.52;-12;0.167;-11.8;
6.52;-12;0.163;-11.8;
6.52;-12;0.159;-11.8;
6.52;-12;0.156;-11.8;
6.52;-12;0.152;-11.8;
6.52;-12;0.148;-11.8;
6.53;-12;0.145;-11.8;
6.53;-12;0.141;-11.8;
6.53;-12;0.138;-11.8;
6.53;-12;0.134;-11.8;
6.53;-12;0.131;-11.8;
6.53;-12;0.128;-11.8;
6.53;-12;0.124;-11.8;
6.53;-12;0.121;-11.8;
6.53;-12;0.118;-11.8;
6.53;-12;0.115;-11.8;
6.54;-12;0.112;-11.8;
6.54;-12;0.109;-11.8;
6.54;-11.9;0.106;-11.8;
6.54;-11.9;0.103;-11.8;
6.54;-11.9;0.0997;-11.8;
6.54;-11.9;0.0968;-11.8;
6.54;-11.9;0.0939;-11.8;
6.54;-11.9;0.0911;-11.8;
6.54;-11.9;0.0884;-11.8;
6.54;-11.9;0.0856;-11.8;
6.55;-11.9;0.0829;-11.8;
6.55;-11.9;0.0803;-11.8;
6.55;-11.9;0.0777;-11.8;
6.55;-11.9;0.0751;-11.8;
6.55;-11.9;0.0726;-11.8;
6.55;-11.9;0.0701;-11.8;
6.55;-11.9;0.0677;-11.8;
6.55;-11.9;0.0653;-11.8;
6.55;-11.9;0.0629;-11.8;
6.55;-11.9;0.0606;-11.8;
6.56;-11.9;0.0583;-11.8;
6.56;-11.9;0.0561;-11.8;
6.56;-11.9;0.0539;-11.8;
6.56;-11.9;0.0518;-11.8;
6.56;-11.9;0.0497;-11.8;
6.56;-11.9;0.0477;-11.8;
6.56;-11.9;0.0457;-11.8;
6.56;-11.9;0.0437;-11.8;
6.56;-11.9;0.0418;-11.8;
6.56;-11.9;0.0399;-11.8;
6.57;-11.9;0.0381;-11.8;
6.57;-11.9;0.0363;-11.8;
6.57;-11.9;0.0345;-11.8;
6.57;-11.9;0.0328;-11.8;
6.57;-11.9;0.0311;-11.8;
6.57;-11.9;0.0295;-11.8;
6.57;-11.9;0.0279;-11.8;
6.57;-11.9;0.0264;-11.8;
6.57;-11.9;0.0249;-11.8;
6.57;-11.9;0.0235;-11.8;
6.58;-11.9;0.0221;-11.8;
6.58;-11.9;0.0207;-11.8;
6.58;-11.9;0.0194;-11.8;
6.58;-11.9;0.0181;-11.8;
6.58;-11.9;0.0169;-11.8;
6.58;-11.9;0.0157;-11.8;
6.58;-11.9;0.0145;-11.8;
6.58;-11.9;0.0134;-11.8;
6.58;-11.9;0.0124;-11.8;
6.58;-11.9;0.0114;-11.8;
6.59;-11.9;0.0104;-11.8;
6.59;-11.9;0.00947;-11.8;
6.59;-11.9;0.00859;-11.8;
6.59;-11.8;0.00774;-11.8;
6.59;-11.8;0.00695;-11.8;
6.59;-11.8;0.00619;-11.8;
6.59;-11.8;0.00548;-11.8;
6.59;-11.8;0.00482;-11.8;
6.59;-11.8;0.00419;-11.8;
6.59;-11.8;0.00361;-11.8;
6.6;-11.8;0.00308;-11.8;
6.6;-11.8;0.00258;-11.8;
6.6;-11.8;0.00213;-11.8;
6.6;-11.8;0.00173;-11.8;
6.6;-11.8;0.00136;-11.8;
6.6;-11.8;0.00105;-11.8;
6.6;-11.8;0.00077;-11.8;
6.6;-11.8;0.000538;-11.8;
6.6;-11.8;0.00035;-11.8;
6.6;-11.8;0.000205;-11.8;
6.61;-11.8;0.000104;-11.8;
6.61;-11.8;4.63e-05;-11.8;
6.61;-11.8;3.21e-05;-11.8;
6.61;-11.8;6.16e-05;-11.8;
6.61;-11.8;0.000135;-11.8;
6.61;-11.8;0.000251;-11.8;
6.61;-11.8;0.000411;-11.8;
6.61;-11.8;0.000615;-11.8;
6.61;-11.8;0.000862;-11.8;
6.61;-11.8;0.00115;-11.8;
6.62;-11.8;0.00149;-11.8;
6.62;-11.8;0.00186;-11.8;
6.62;-11.8;0.00229;-11.8;
6.62;-11.8;0.00275;-11.8;
6.62;-11.8;0.00326;-11.8;
6.62;-11.8;0.00381;-11.8;
6.62;-11.8;0.00441;-11.8;
6.62;-11.8;0.00505;-11.8;
6.62;-11.8;0.00573;-11.8;
6.62;-11.8;0.00645;-11.8;
6.63;-11.8;0.00722;-11.8;
6.63;-11.8;0.00804;-11.8;
6.63;-11.9;0.00889;-11.8;
6.63;-11.9;0.00979;-11.8;
6.63;-11.9;0.0107;-11.8;
6.63;-11.9;0.0117;-11.8;
6.63;-11.9;0.0128;-11.8;
6.63;-11.9;0.0138;-11.8;
6.63;-11.9;0.0149;-11.8;
6.63;-11.9;0.0161;-11.8;
6.64;-11.9;0.0173;-11.8;
6.64;-11.9;0.0186;-11.8;
6.64;-11.9;0.0198;-11.8;
6.64;-11.9;0.0212;-11.8;
6.64;-11.9;0.0226;-11.8;
6.64;-11.9;0.024;-11.8;
6.64;-11.9;0.0254;-11.8;
6.64;-11.9;0.0269;-11.8;
6.64;-11.9;0.0285;-11.8;
6.64;-11.9;0.0301;-11.8;
6.65;-11.9;0.0317;-11.8;
6.65;-11.9;0.0334;-11.8;
6.65;-11.9;0.0351;-11.8;
6.65;-11.9;0.0369;-11.8;
6.65;-11.9;0.0387;-11.8;
6.65;-11.9;0.0406;-11.8;
6.65;-11.9;0.0424;-11.8;
6.65;-11.9;0.0444;-11.8;
6.65;-11.9;0.0464;-11.8;
6.65;-11.9;0.0484;-11.8;
6.66;-11.9;0.0505;-11.8;
6.66;-11.9;0.0526;-11.8;
6.66;-11.9;0.0547;-11.8;
6.66;-11.9;0.0569;-11.8;
6.66;-11.9;0.0592;-11.8;
6.66;-11.9;0.0614;-11.8;
6.66;-11.9;0.0638;-11.8;
6.66;-11.9;0.0661;-11.8;
6.66;-11.9;0.0685;-11.8;
6.66;-11.9;0.071;-11.8;
6.67;-11.9;0.0735;-11.8;
6.67;-11.9;0.076;-11.8;
6.67;-11.9;0.0786;-11.8;
6.67;-11.9;0.0812;-11.8;
6.67;-11.9;0.0839;-11.8;
6.67;-11.9;0.0866;-11.8;
6.67;-11.9;0.0894;-11.8;
6.67;-11.9;0.0921;-11.8;
6.67;-11.9;0.095;-11.8;
6.67;-11.9;0.0979;-11.8;
6.68;-11.9;0.101;-11.8;
6.68;-11.9;0.104;-11.8;
6.68;-11.9;0.107;-11.8;
6.68;-12;0.11;-11.8;
6.68;-12;0.113;-11.8;
6.68;-12;0.116;-11.8;
6.68;-12;0.119;-11.8;
6.68;-12;0.122;-11.8;
6.68;-12;0.126;-11.8;
6.68;-12;0.129;-11.8;
6.69;-12;0.132;-11.8;
6.69;-12;0.136;-11.8;
6.69;-12;0.139;-11.8;
6.69;-12;0.143;-11.8;
6.69;-12;0.146;-11.8;
6.69;-12;0.15;-11.8;
6.69;-12;0.153;-11.8;
6.69;-12;0.157;-11.8;
6.69;-12;0.161;-11.8;
6.69;-12;0.164;-11.8;
6.7;-12;0.168;-11.8;
6.7;-12;0.172;-11.8;
6.7;-12;0.176;-11.8;
6.7;-12;0.18;-11.8;
6.7;-12;0.183;-11.8;
6.7;-12;0.187;-11.8;
6.7;-12;0.191;-11.8;
6.7;-12;0.195;-11.8;
6.7;-12;0.2;-11.8;
6.7;-12;0.204;-11.8;
6.71;-12;0.208;-11.8;
6.71;-12.1;0.212;-11.8;
6.71;-12.1;0.216;-11.8;
6.71;-12.1;0.221;-11.8;
6.71;-12.1;0.225;-11.8;
6.71;-12.1;0.229;-11.8;
6.71;-12.1;0.234;-11.8;
6.71;-12.1;0.238;-11.8;
6.71;-12.1;0.243;-11.8;
6.71;-12.1;0.247;-11.8;
6.72;-12.1;0.252;-11.8;
6.72;-12.1;0.256;-11.8;
6.72;-12.1;0.261;-11.8;
6.72;-12.1;0.266;-11.8;
6.72;-12.1;0.27;-11.8;
6.72;-12.1;0.275;-11.8;
6.72;-12.1;0.28;-11.8;
6.72;-12.1;0.285;-11.8;
6.72;-12.1;0.29;-11.8;
6.72;-12.1;0.295;-11.8;
6.73;-12.1;0.3;-11.8;
6.73;-12.1;0.305;-11.8;
6.73;-12.2;0.31;-11.8;
6.73;-12.2;0.315;-11.8;
6.73;-12.2;0.32;-11.8;
6.73;-12.2;0.325;-11.8;
6.73;-12.2;0.33;-11.8;
6.73;-12.2;0.336;-11.8;
6.73;-12.2;0.341;-11.8;
6.73;-12.2;0.346;-11.8;
6.74;-12.2;0.352;-11.8;
6.74;-12.2;0.357;-11.8;
6.74;-12.2;0.362;-11.8;
6.74;-12.2;0.368;-11.8;
6.74;-12.2;0.373;-11.8;
6.74;-12.2;0.379;-11.8;
6.74;-12.2;0.385;-11.8;
6.74;-12.2;0.39;-11.8;
6.74;-12.2;0.396;-11.8;
6.74;-12.2;0.402;-11.8;
6.75;-12.2;0.407;-11.8;
6.75;-12.3;0.413;-11.8;
6.75;-12.3;0.419;-11.8;
6.75;-12.3;0.425;-11.8;
6.75;-12.3;0.431;-11.8;
6.75;-12.3;0.437;-11.8;
6.75;-12.3;0.443;-11.8;
6.75;-12.3;0.449;-11.8;
6.75;-12.3;0.455;-11.8;
6.75;-12.3;0.461;-11.8;
6.76;-12.3;0.467;-11.8;
6.76;-12.3;0.473;-11.8;
6.76;-12.3;0.479;-11.8;
6.76;-12.3;0.485;-11.8;
6.76;-12.3;0.492;-11.8;
6.76;-12.3;0.498;-11.8;
6.76;-12.3;0.504;-11.8;
6.76;-12.4;0.511;-11.8;
6.76;-12.4;0.517;-11.8;
6.76;-12.4;0.523;-11.8;
6.77;-12.4;0.53;-11.8;
6.77;-12.4;0.536;-11.8;
6.77;-12.4;0.543;-11.8;
6.77;-12.4;0.549;-11.8;
6.77;-12.4;0.556;-11.8;
6.77;-12.4;0.563;-11.8;
6.77;-12.4;0.569;-11.8;
6.77;-12.4;0.576;-11.8;
6.77;-12.4;0.583;-11.8;
6.77;-12.4;0.59;-11.8;
6.78;-12.4;0.596;-11.8;
6.78;-12.4;0.603;-11.8;
6.78;-12.5;0.61;-11.8;
6.78;-12.5;0.617;-11.8;
6.78;-12.5;0.624;-11.8;
6.78;-12.5;0.631;-11.8;
6.78;-12.5;0.638;-11.8;
6.78;-12.5;0.645;-11.8;
6.78;-12.5;0.652;-11.8;
6.78;-12.5;0.659;-11.8;
6.79;-12.5;0.666;-11.8;
6.79;-12.5;0.673;-11.8;
6.79;-12.5;0.681;-11.8;
6.79;-12.5;0.688;-11.8;
6.79;-12.5;0.695;-11.8;
6.79;-12.5;0.702;-11.8;
6.79;-12.6;0.71;-11.8;
6.79;-12.6;0.717;-11.8;
6.79;-12.6;0.724;-11.8;
6.79;-12.6;0.732;-11.8;
6.8;-12.6;0.739;-11.8;
6.8;-12.6;0.747;-11.8;
6.8;-12.6;0.754;-11.8;
6.8;-12.6;0.762;-11.8;
6.8;-12.6;0.769;-11.8;
6.8;-12.6;0.777;-11.8;
6.8;-12.6;0.784;-11.8;
6.8;-12.6;0.792;-11.8;
6.8;-12.6;0.8;-11.8;
6.8;-12.6;0.807;-11.8;
6.81;-12.7;0.815;-11.8;
6.81;-12.7;0.823;-11.8;
6.81;-12.7;0.831;-11.8;
6.81;-12.7;0.839;-11.8;
6.81;-12.7;0.846;-11.8;
6.81;-12.7;0.854;-11.8;
6.81;-12.7;0.862;-11.8;
6.81;-12.7;0.87;-11.8;
6.81;-12.7;0.878;-11.8;
6.81;-12.7;0.886;-11.8;
6.82;-12.7;0.894;-11.8;
6.82;-12.7;0.902;-11.8;
6.82;-12.8;0.91;-11.8;
6.82;-12.8;0.918;-11.8;
6.82;-12.8;0.926;-11.8;
6.82;-12.8;0.934;-11.8;
6.82;-12.8;0.942;-11.8;
6.82;-12.8;0.95;-11.8;
6.82;-12.8;0.959;-11.8;
6.82;-12.8;0.967;-11.8;
6.83;-12.8;0.975;-11.8;
6.83;-12.8;0.983;-11.8;
6.83;-12.8;0.992;-11.8;
6.83;-12.8;1;-11.8;
6.83;-12.8;1.01;-11.8;
6.83;-12.9;1.02;-11.8;
6.83;-12.9;1.02;-11.8;
6.83;-12.9;1.03;-11.8;
6.83;-12.9;1.04;-11.8;
6.83;-12.9;1.05;-11.8;
6.84;-12.9;1.06;-11.8;
